application_id,client_id,apply_date,amount_requested,product_type,decision_score,decision
19062,10253,2024-02-10,310929.02550419,nano,1.0,approved
19064,10254,2024-07-05,610165.4694488625,nano,1.0,approved
19063,10254,2024-12-23,1081191.8957335507,nano,1.0,approved
19065,10255,2024-01-13,753050.1726416892,nano,0.9319777554117384,approved
19066,10256,2024-09-23,978340.3128042212,micro,1.0,approved
19067,10257,2024-07-11,859824.4601138826,nano,0.9454211363523713,approved
19068,10258,2024-01-04,131055.27108222741,micro,1.0,approved
19069,10259,2024-09-10,216269.2215809907,nano,0.7618781724017822,approved
19070,10259,2024-11-18,672793.5038632322,micro,0.8495701344049512,approved
19071,10260,2024-11-12,346085.7459536289,nano,0.9805176179182449,approved
19073,10261,2024-02-14,362627.5736119001,nano,0.6368040762576958,approved
19072,10261,2024-06-19,246129.94357670378,nano,0.6901935521218149,approved
19074,10262,2024-03-13,653569.3241791318,nano,1.0,approved
19076,10262,2024-04-17,676065.6581681231,micro,1.0,approved
19075,10262,2024-12-07,414147.08756121126,reload,1.0,approved
19077,10263,2024-12-14,271080.7226760006,micro,1.0,approved
19078,10264,2024-10-29,632628.306850535,reload,0.7821502540998995,approved
19079,10265,2024-07-31,300727.6409557871,micro,1.0,approved
19081,10266,2024-10-17,218045.2085710361,nano,0.9534230163078532,approved
19082,10266,2024-10-24,919560.244815725,micro,0.9327768198757181,approved
19080,10266,2024-12-09,305102.17666332517,nano,1.0,approved
19087,10267,2024-01-19,543720.7877279465,nano,0.7853347228339428,approved
19083,10267,2024-01-30,737836.0927314891,nano,0.7113391576278735,approved
19086,10267,2024-02-10,635598.0954365938,nano,1.0,approved
19084,10267,2024-03-05,143285.91417594237,nano,0.6553647511068099,approved
19085,10267,2024-06-07,451018.13633730845,nano,0.8406311180794434,approved
19088,10268,2024-07-25,581272.2548433203,micro,0.7156663320022635,approved
19089,10269,2024-03-12,678453.7961179367,nano,0.6898636858104945,approved
19090,10269,2024-12-08,555910.7933923765,nano,0.6879519193908786,approved
19093,10270,2024-05-20,417649.3840928265,nano,0.6078543279195479,rejected
19092,10270,2024-06-02,392346.13731183234,micro,0.6971601165196765,approved
19091,10270,2024-07-14,698950.4080200033,micro,0.8967175342768866,approved
19094,10270,2024-09-12,303451.7615424694,micro,0.568181202363892,rejected
19095,10271,2024-08-10,648408.7843391387,nano,0.8988520435424208,approved
19097,10272,2024-02-12,469606.9781733488,micro,0.9179191751767072,approved
19098,10272,2024-06-20,363416.0215047001,micro,1.0,approved
19096,10272,2024-08-21,415698.8134288534,nano,1.0,approved
19099,10272,2024-09-11,850158.3114669838,nano,0.979825110772857,approved
19100,10273,2024-06-04,637154.3754454543,nano,0.803261205645276,approved
19102,10274,2024-05-04,402144.28564353654,nano,1.0,approved
19101,10274,2024-10-06,712214.6492094665,nano,1.0,approved
19103,10275,2024-10-01,661247.2291397002,reload,0.7860170250264977,approved
19104,10276,2024-12-04,795724.8797538735,reload,1.0,approved
19106,10277,2024-05-27,1010346.3416178018,nano,0.8397806005459845,approved
19105,10277,2024-07-17,283948.15334731125,micro,0.937554462939997,approved
19107,10278,2024-06-10,992343.1917834312,reload,1.0,approved
19109,10279,2024-02-24,601809.5351827135,micro,0.8683755768117494,approved
19108,10279,2024-02-27,626182.104825423,micro,0.7806300628430065,approved
19112,10280,2024-02-20,217814.66604566877,nano,0.9162035800913941,approved
19111,10280,2024-03-06,498680.77812674956,nano,0.9533378427400327,approved
19110,10280,2024-05-09,606413.8882256881,micro,0.9636012919056911,approved
19113,10281,2024-05-09,364409.1060375605,nano,1.0,approved
19114,10282,2024-11-11,565842.3456956493,nano,0.5397862757913892,rejected
19115,10283,2024-07-30,571843.3584120271,nano,0.7705876568380648,approved
19118,10284,2024-05-28,556299.361299904,nano,1.0,approved
19117,10284,2024-08-02,595293.2754803915,micro,1.0,approved
19116,10284,2024-08-14,409311.9669286717,nano,1.0,approved
19119,10285,2024-12-29,784872.8573100406,micro,1.0,approved
19120,10286,2024-11-02,584514.6639306261,nano,0.847391378608041,approved
19121,10287,2024-09-21,428621.4956359951,nano,0.9533944190879692,approved
19123,10288,2024-02-06,349213.62313080695,nano,1.0,approved
19122,10288,2024-11-13,336797.8457068679,micro,1.0,approved
19125,10289,2024-01-03,100000.0,nano,1.0,approved
19124,10289,2024-01-29,520502.4306364623,reload,1.0,approved
19126,10290,2024-08-23,401276.28689673735,nano,1.0,approved
19127,10291,2024-11-17,407431.5562745903,nano,0.9357663546441418,approved
19129,10292,2024-04-16,656640.5245045354,micro,0.8550529479478836,approved
19128,10292,2024-06-19,862483.2166396345,micro,0.8460005003669581,approved
19131,10293,2024-04-13,647592.835748085,nano,1.0,approved
19130,10293,2024-11-16,336451.2644378096,nano,1.0,approved
19132,10294,2024-03-12,737744.7609798498,nano,1.0,approved
19133,10294,2024-09-30,773864.3014187088,nano,1.0,approved
19134,10295,2024-03-25,347362.40584271686,nano,1.0,approved
19135,10296,2024-10-24,740827.7976468763,nano,0.9287585034030967,approved
19136,10297,2024-01-24,854008.2361080954,nano,0.9725253553649245,approved
19137,10298,2024-12-07,415495.62777067366,reload,1.0,approved
19138,10299,2024-10-05,888759.63352148,nano,1.0,approved
19142,10300,2024-01-06,1178699.0972605995,micro,1.0,approved
19141,10300,2024-01-13,626008.3328243796,reload,1.0,approved
19139,10300,2024-09-21,318873.9160283188,micro,1.0,approved
19140,10300,2024-10-04,723125.4986344129,nano,0.9160758111580694,approved
19143,10301,2024-03-26,125248.51059599908,micro,1.0,approved
19146,10302,2024-06-26,904458.2982330348,micro,0.9800926266409432,approved
19145,10302,2024-09-04,582524.954710259,micro,1.0,approved
19144,10302,2024-09-17,518492.6096765731,nano,0.9299061475480981,approved
19147,10303,2024-09-26,991499.174176008,micro,0.933080884920962,approved
19148,10304,2024-10-16,241507.84990402262,nano,1.0,approved
19149,10305,2024-01-29,926603.88118629,nano,0.9671940248859829,approved
19150,10306,2024-04-24,463103.43082878715,micro,1.0,approved
19151,10307,2024-04-05,768465.758341028,reload,0.8939438660769573,approved
19153,10308,2024-01-25,333075.3405388267,reload,1.0,approved
19152,10308,2024-08-02,485607.9332923069,nano,1.0,approved
19154,10309,2024-01-28,568398.2144256275,micro,0.7071703751399803,approved
19155,10309,2024-06-14,457862.4373109547,nano,0.9290786988697742,approved
19156,10309,2024-12-14,253261.2381117522,micro,0.8232015799448866,approved
19157,10310,2024-01-05,662441.8120476563,micro,0.641417307509415,approved
19158,10310,2024-09-07,419083.7610827211,nano,0.9329053078851458,approved
19160,10311,2024-06-03,726310.7083411071,micro,0.8863050938503285,approved
19161,10311,2024-08-26,748118.9189967092,micro,0.9986181457142007,approved
19159,10311,2024-09-17,297531.4160934126,micro,1.0,approved
19162,10312,2024-07-19,769855.6026516855,nano,1.0,approved
19163,10312,2024-07-21,735176.4218826145,micro,0.9852458396874774,approved
19164,10312,2024-08-23,569906.4104594402,micro,0.8383868040008238,approved
19166,10313,2024-04-12,700413.0973787133,nano,0.8349753229482452,approved
19165,10313,2024-07-22,384693.22055679944,micro,1.0,approved
19168,10314,2024-09-29,324186.8831527025,micro,1.0,approved
19167,10314,2024-12-15,696720.3554702933,micro,1.0,approved
19170,10315,2024-02-07,410587.86468860065,micro,0.7243057862600638,approved
19171,10315,2024-02-12,809390.4775285881,micro,0.6970607786547864,approved
19169,10315,2024-05-03,696669.9602143513,micro,0.574020574356093,rejected
19172,10316,2024-12-28,759396.2797881585,nano,1.0,approved
19173,10317,2024-11-17,664081.2001728562,nano,1.0,approved
19174,10318,2024-07-02,370368.7901286154,micro,0.8231506766290306,approved
19176,10319,2024-03-15,670810.8757814434,nano,0.733686477030205,approved
19178,10319,2024-05-05,145852.9297025685,micro,0.8431887770808268,approved
19175,10319,2024-05-15,937689.5022018764,nano,0.903524506297665,approved
19177,10319,2024-06-16,543732.8812277226,nano,0.9782003183196829,approved
19179,10319,2024-11-02,700443.8541486533,nano,0.8172782333192284,approved
19180,10320,2024-06-28,1086668.0217728592,reload,0.8690379042306074,approved
19181,10321,2024-05-23,597918.1504501691,nano,0.905155434206724,approved
19185,10322,2024-05-28,419649.53774349025,nano,0.8968539128100886,approved
19184,10322,2024-06-04,186249.63617713278,reload,1.0,approved
19183,10322,2024-10-05,215066.01890082867,micro,0.9036726051859172,approved
19182,10322,2024-10-14,831752.0226659565,reload,0.8843026795948459,approved
19186,10323,2024-01-30,119599.87346192193,reload,0.9474011589657293,approved
19187,10324,2024-07-23,842533.1361222368,micro,0.7758253307652957,approved
19188,10325,2024-03-01,720882.3462719768,reload,0.901367565623306,approved
19189,10326,2024-07-20,175491.0642892007,nano,0.876580893038849,approved
19190,10327,2024-10-14,566556.9708267661,micro,0.9857678165232279,approved
19193,10328,2024-02-15,593880.5972317505,nano,0.9226499479275588,approved
19194,10328,2024-02-16,485550.950971322,nano,1.0,approved
19191,10328,2024-03-05,439882.7128162334,micro,0.9461201699510358,approved
19192,10328,2024-10-03,425773.01107246196,nano,0.9530314495024221,approved
19195,10329,2024-02-16,658678.8095951868,nano,0.7694146501776724,approved
19196,10329,2024-02-29,310202.6646221456,micro,0.8284046682359258,approved
19197,10330,2024-07-21,425949.4265460034,nano,1.0,approved
19199,10331,2024-01-01,1006714.3068326083,micro,0.776481591196774,approved
19198,10331,2024-03-05,480199.7556748127,micro,0.8319259763097658,approved
19200,10331,2024-12-23,596050.7834846467,nano,0.7280558187162264,approved
19202,10332,2024-04-06,659133.5048485524,micro,1.0,approved
19203,10332,2024-09-17,882069.6383496148,nano,0.9658982314093466,approved
19201,10332,2024-10-08,371577.7969539209,nano,1.0,approved
19204,10333,2024-06-11,403642.3611053213,micro,0.8304758142912418,approved
19205,10334,2024-04-23,957253.8852489318,nano,0.9265974476706001,approved
19206,10335,2024-02-29,678383.4104280332,nano,1.0,approved
19207,10335,2024-06-30,651973.2411960209,nano,0.7773930654636706,approved
19209,10335,2024-07-02,800492.9271059264,nano,0.9657570417555893,approved
19210,10335,2024-08-06,601020.7698220483,nano,0.7582359784954483,approved
19208,10335,2024-12-18,409508.8789686075,micro,1.0,approved
19211,10336,2024-10-19,366231.502507047,nano,1.0,approved
19214,10337,2024-03-06,585858.3853569796,micro,0.8703237922704677,approved
19213,10337,2024-03-16,120820.78856739815,micro,0.9347373784973698,approved
19215,10337,2024-06-06,291426.6058113241,micro,1.0,approved
19216,10337,2024-06-25,537527.8607977901,nano,0.8624424713131554,approved
19212,10337,2024-09-02,406200.5513791553,micro,0.913016757200735,approved
19217,10338,2024-11-15,100000.0,micro,1.0,approved
19218,10339,2024-01-31,538095.7264453775,nano,0.8148289963674826,approved
19219,10340,2024-10-06,523061.4197856522,micro,0.7235977363762698,approved
19220,10341,2024-05-14,260730.69858485047,nano,0.6513529090610654,approved
19225,10342,2024-03-20,510016.9641936919,nano,1.0,approved
19221,10342,2024-07-17,628777.5981104553,nano,1.0,approved
19222,10342,2024-07-26,344869.16633247386,nano,1.0,approved
19224,10342,2024-07-31,740860.0834626373,micro,1.0,approved
19223,10342,2024-10-15,852959.5808016518,micro,1.0,approved
19226,10343,2024-06-11,565911.0529590333,nano,0.8662041190104742,approved
19228,10344,2024-06-04,100000.0,nano,0.8862979560755013,approved
19227,10344,2024-11-18,862135.1209418044,reload,0.681185554771104,approved
19229,10345,2024-04-21,430708.09627080685,nano,1.0,approved
19230,10346,2024-02-28,544678.2079693581,nano,0.7945276953740641,approved
19231,10347,2024-11-30,531565.1505760974,nano,1.0,approved
19232,10348,2024-02-24,235806.04365578265,reload,0.7410405643333668,approved
19233,10348,2024-07-27,632359.5686253331,micro,0.8659654471487329,approved
19234,10349,2024-04-25,407095.2106523823,nano,1.0,approved
19235,10350,2024-09-12,607361.410794957,micro,1.0,approved
19236,10351,2024-12-10,757739.3563874187,reload,0.8030683897358807,approved
19237,10352,2024-07-05,616766.1002176927,nano,1.0,approved
19241,10353,2024-07-05,600651.5816850181,micro,0.5608820561077534,rejected
19239,10353,2024-09-02,789406.8280592933,nano,0.761656904632355,approved
19238,10353,2024-11-17,357024.75038132444,reload,0.7175236760263282,approved
19240,10353,2024-12-12,904373.259097368,reload,0.688687963724185,approved
19243,10354,2024-11-12,337148.4694997596,micro,0.7203827204233682,approved
19242,10354,2024-12-09,551018.3180056796,nano,0.8500930983473326,approved
19244,10355,2024-12-14,171055.17943217966,nano,1.0,approved
19247,10356,2024-04-29,1069438.418201606,nano,0.6115231338580739,rejected
19245,10356,2024-05-11,636128.5152866323,nano,0.7652256684642531,approved
19249,10356,2024-07-01,602129.3206840833,nano,1.0,approved
19246,10356,2024-09-23,904615.3786071807,reload,0.8034639308191232,approved
19248,10356,2024-11-02,305551.9794330248,nano,0.8412081912927801,approved
19250,10357,2024-02-18,445482.0244609257,nano,0.755884259759561,approved
19254,10358,2024-01-01,386969.04294081125,micro,1.0,approved
19251,10358,2024-02-14,928072.2833075856,micro,1.0,approved
19252,10358,2024-06-03,412013.5451099833,nano,1.0,approved
19253,10358,2024-12-29,100000.0,micro,0.9979647867922496,approved
19255,10359,2024-01-19,549381.6899344076,micro,1.0,approved
19256,10359,2024-08-18,730800.6881493048,nano,1.0,approved
19258,10360,2024-06-04,509869.02214982035,micro,0.48201716185525156,rejected
19257,10360,2024-07-31,845088.2330925283,nano,1.0,approved
19259,10361,2024-11-01,969735.5274276433,micro,1.0,approved
19260,10362,2024-02-06,577847.2045154546,micro,1.0,approved
19263,10362,2024-04-22,437673.6747687191,nano,1.0,approved
19262,10362,2024-05-18,544953.1288343573,micro,1.0,approved
19261,10362,2024-10-06,746353.7565043893,micro,1.0,approved
19264,10363,2024-12-24,113056.86739285209,nano,1.0,approved
19265,10364,2024-05-13,100000.0,micro,1.0,approved
19266,10365,2024-08-16,100000.0,micro,1.0,approved
19267,10365,2024-09-16,675371.8437578974,nano,1.0,approved
19268,10365,2024-11-22,728012.9413327777,nano,1.0,approved
19269,10366,2024-06-17,492974.3561847128,micro,1.0,approved
19270,10367,2024-02-09,556465.6559798437,nano,0.482454431025188,rejected
19271,10368,2024-03-17,484302.25508228317,micro,1.0,approved
19273,10369,2024-02-12,714529.0938299594,nano,0.7166453525754722,approved
19274,10369,2024-03-26,563340.0712160321,nano,0.870256900486782,approved
19272,10369,2024-04-30,789048.8148114863,micro,1.0,approved
19275,10370,2024-08-18,479598.5485802706,micro,0.8564004155683065,approved
19276,10371,2024-12-28,586124.3703596245,micro,1.0,approved
19279,10372,2024-02-21,275742.91229483474,micro,0.6439296702214429,approved
19277,10372,2024-05-25,725667.471977406,micro,0.6559378384618922,approved
19278,10372,2024-09-15,187562.78250284033,nano,0.8503121104658653,approved
19281,10373,2024-05-17,749278.089729308,micro,0.8042013381283423,approved
19280,10373,2024-11-07,580058.2319940358,micro,0.8241404637774199,approved
19282,10374,2024-12-03,667919.0725953721,nano,1.0,approved
19283,10375,2024-03-29,100000.0,nano,1.0,approved
19284,10376,2024-02-28,461175.3599847365,nano,0.9074818211959931,approved
19285,10377,2024-10-15,857606.1615410338,micro,1.0,approved
19288,10377,2024-10-18,680851.6130817647,reload,1.0,approved
19286,10377,2024-10-21,1120684.6185854513,nano,1.0,approved
19287,10377,2024-10-30,936766.4876483022,micro,0.9741891922806474,approved
19289,10377,2024-12-19,505602.8531663675,nano,0.927256001479005,approved
19290,10378,2024-04-29,556242.0354370226,micro,0.8694768907953908,approved
19291,10378,2024-06-26,635960.267713739,reload,1.0,approved
19292,10379,2024-10-20,300938.9929072134,nano,0.9589934581854334,approved
19293,10380,2024-01-27,623988.6074475003,micro,1.0,approved
19295,10381,2024-01-17,397364.83296174684,nano,0.8878112894694684,approved
19294,10381,2024-05-15,715064.1178648779,micro,1.0,approved
19296,10382,2024-01-29,413842.0123238633,nano,1.0,approved
19297,10383,2024-01-03,1400333.1411401844,nano,0.5482629490450602,rejected
19299,10383,2024-01-07,414419.22200143733,nano,0.79949478451468,approved
19298,10383,2024-11-01,304968.637873809,micro,0.69341561718627,approved
19300,10384,2024-06-08,661056.4152624835,micro,0.7971482637719473,approved
19301,10385,2024-02-01,913492.399227426,micro,0.885178977020497,approved
19303,10386,2024-01-27,345097.553208375,nano,0.7156346612915896,approved
19302,10386,2024-05-16,492160.68259799934,nano,0.8708050687387382,approved
19305,10386,2024-06-17,505714.85170060454,micro,1.0,approved
19304,10386,2024-07-22,595226.3816801852,reload,1.0,approved
19306,10387,2024-07-06,640626.966301375,nano,1.0,approved
19307,10388,2024-01-03,731848.0997610152,nano,0.743112169602619,approved
19309,10389,2024-03-27,529775.3002422831,nano,1.0,approved
19308,10389,2024-09-08,742525.98914944,nano,1.0,approved
19310,10390,2024-05-26,496846.9415172766,micro,0.9685267435591567,approved
19314,10391,2024-01-25,546415.3934475777,nano,0.8434436897222365,approved
19315,10391,2024-01-30,830351.090331831,nano,0.9636098963968989,approved
19313,10391,2024-03-22,602025.3697762878,nano,0.8687094724610254,approved
19311,10391,2024-05-31,654802.2102665644,nano,0.43637388859137766,rejected
19312,10391,2024-11-30,412929.96442356246,nano,1.0,approved
19316,10392,2024-11-14,642534.0181283908,nano,0.881121892104281,approved
19319,10393,2024-02-18,332361.31610271026,nano,1.0,approved
19318,10393,2024-03-21,629731.5043795814,nano,1.0,approved
19317,10393,2024-10-03,204785.05665371302,nano,1.0,approved
19320,10393,2024-12-11,525251.8762236946,reload,1.0,approved
19321,10394,2024-01-14,575091.4154003459,nano,1.0,approved
19322,10394,2024-08-06,614172.2115908973,micro,1.0,approved
19323,10394,2024-11-02,476182.07299072365,micro,1.0,approved
19324,10395,2024-10-17,622219.70988141,nano,1.0,approved
19325,10396,2024-01-06,698692.4945814967,reload,1.0,approved
19326,10396,2024-04-23,572353.2721920253,micro,1.0,approved
19327,10397,2024-09-18,620282.1668898455,nano,1.0,approved
19329,10398,2024-03-22,479091.92653815367,nano,0.6949857014172389,approved
19328,10398,2024-04-22,417176.35104539304,nano,0.8357198233231783,approved
19332,10399,2024-05-09,620869.3406650826,reload,0.8365423611460845,approved
19330,10399,2024-09-27,614192.4443569846,nano,0.8481567034265158,approved
19333,10399,2024-10-03,626896.6146860864,micro,1.0,approved
19331,10399,2024-10-07,456499.8271611874,micro,0.9755054644600183,approved
19334,10400,2024-11-18,1012648.6347657107,micro,1.0,approved
19335,10401,2024-09-08,294858.77037642075,micro,1.0,approved
19336,10402,2024-12-01,847876.6514076402,nano,0.8681413802599173,approved
19337,10403,2024-02-05,564739.721503792,nano,1.0,approved
19339,10404,2024-01-18,512467.7735080967,nano,0.8935786024432452,approved
19338,10404,2024-06-13,337941.45675868157,micro,0.925875420019895,approved
19341,10405,2024-04-06,278695.6467499676,nano,0.6993552690878027,approved
19340,10405,2024-04-14,317578.53315285145,nano,0.5807738548507289,rejected
19342,10406,2024-03-17,506859.22419905534,micro,0.9206297129584009,approved
19343,10406,2024-12-23,507654.22860122286,micro,0.8854004117621864,approved
19347,10407,2024-04-19,737741.8522299277,micro,1.0,approved
19348,10407,2024-05-30,567122.0266773916,nano,0.6941428697606635,approved
19344,10407,2024-08-10,522496.3972399771,micro,0.9294569713401879,approved
19346,10407,2024-10-05,734959.3559372509,nano,1.0,approved
19345,10407,2024-11-07,309192.20503836265,micro,1.0,approved
19349,10408,2024-09-19,1082326.0640289064,micro,0.573430700503856,rejected
19351,10409,2024-01-12,1202152.2070679124,reload,0.9707864926637856,approved
19350,10409,2024-08-11,759325.2751965808,micro,0.9238375349783725,approved
19353,10410,2024-05-29,475962.51983562217,nano,0.6843374233174457,approved
19352,10410,2024-07-08,882450.8049772643,nano,1.0,approved
19355,10411,2024-02-20,944957.0365921406,micro,0.9780015530899254,approved
19356,10411,2024-02-22,307579.5569112495,nano,0.8218244650405635,approved
19354,10411,2024-03-10,879777.1366265102,micro,0.9824426208972665,approved
19357,10412,2024-08-27,225008.14096225554,nano,1.0,approved
19359,10413,2024-01-07,258700.04500690207,nano,1.0,approved
19360,10413,2024-02-13,509893.01116866595,nano,0.9577565222413877,approved
19358,10413,2024-08-22,489371.5314015544,nano,0.8563295893730449,approved
19362,10414,2024-09-20,385260.52061925747,micro,1.0,approved
19363,10414,2024-10-03,481923.2510741852,nano,0.9605658739424128,approved
19361,10414,2024-12-28,668698.0523439398,nano,0.711370737237095,approved
19364,10415,2024-07-06,827819.0892371963,reload,1.0,approved
19365,10416,2024-01-02,455792.2768858458,micro,0.5579294374350098,rejected
19366,10417,2024-06-16,571508.9479705566,nano,0.8965465543634602,approved
19367,10418,2024-01-16,182352.5944565658,nano,1.0,approved
19368,10418,2024-11-14,665431.3625183476,micro,1.0,approved
19369,10419,2024-09-09,342131.95925335144,micro,1.0,approved
19370,10420,2024-06-24,1082731.0538130016,nano,0.8568015374869844,approved
19371,10421,2024-08-06,765701.0868075461,micro,0.951556135313508,approved
19373,10422,2024-05-03,583583.5767044101,nano,0.8678404143347777,approved
19374,10422,2024-06-04,448940.69460239843,nano,0.8967844438980112,approved
19372,10422,2024-09-17,259461.04665478558,nano,0.8544164171664278,approved
19375,10423,2024-07-06,795403.5821077838,nano,1.0,approved
19376,10424,2024-01-16,813960.0379651823,micro,0.5863447974810628,rejected
19377,10424,2024-02-14,282232.21637581836,nano,0.558783322223529,rejected
19378,10424,2024-02-25,665912.8886992104,nano,0.59043571369656,rejected
19379,10424,2024-04-25,490262.83158220694,nano,0.8824874325685802,approved
19380,10425,2024-07-11,288237.34465811856,nano,1.0,approved
19381,10426,2024-01-10,410263.19066398556,nano,0.5617974641807915,approved
19382,10427,2024-09-30,730530.7057270381,nano,0.7310589756951011,approved
19383,10428,2024-10-28,784982.0883566528,nano,0.4959254237808274,rejected
19385,10429,2024-05-16,144994.55225134577,micro,0.7732811520355903,approved
19384,10429,2024-06-16,851346.434834066,nano,0.8885572032402713,approved
19386,10430,2024-10-14,233310.63033255277,micro,1.0,approved
19387,10431,2024-04-05,860872.3830401569,micro,0.8088219195115507,approved
19388,10432,2024-04-28,727722.4423461156,nano,0.8147688621403999,approved
19389,10433,2024-11-06,697084.4897020605,nano,1.0,approved
19390,10434,2024-02-18,111280.45396005217,nano,1.0,approved
19391,10434,2024-12-08,333195.85675618995,micro,1.0,approved
19392,10434,2024-12-12,112602.97751915583,nano,1.0,approved
19393,10435,2024-10-02,361899.07718822727,nano,0.8002169655017258,approved
19397,10436,2024-06-14,689222.3612858861,micro,1.0,approved
19396,10436,2024-08-10,258957.31481915532,nano,0.8816657948230157,approved
19395,10436,2024-09-06,100000.0,nano,1.0,approved
19394,10436,2024-11-11,312287.51908063295,nano,0.8217657059725378,approved
19399,10437,2024-07-18,716278.0273497343,micro,0.9748164847367682,approved
19400,10437,2024-11-10,547608.4851730998,nano,1.0,approved
19398,10437,2024-11-25,301070.19997688045,micro,1.0,approved
19401,10438,2024-12-21,684330.9430853961,nano,0.864979250390598,approved
19402,10439,2024-12-10,519777.41515896836,nano,1.0,approved
19403,10440,2024-08-22,182849.78818454524,micro,1.0,approved
19404,10440,2024-12-12,197306.99754211798,micro,1.0,approved
19405,10441,2024-03-11,614282.0664744084,nano,1.0,approved
19406,10441,2024-10-10,339570.2487740177,nano,0.9565663385412673,approved
19407,10442,2024-03-16,928254.5997372781,nano,1.0,approved
19408,10443,2024-01-13,544103.6800719075,micro,0.8361221764151491,approved
19409,10443,2024-08-23,582728.9556880915,reload,0.7729130738333742,approved
19410,10444,2024-09-28,667510.4962332258,micro,1.0,approved
19411,10445,2024-03-11,617610.856842526,nano,1.0,approved
19412,10445,2024-10-25,558628.00006797,nano,1.0,approved
19413,10446,2024-08-05,488871.21572002117,nano,1.0,approved
19417,10447,2024-02-22,424300.65793875663,micro,0.9968464312491315,approved
19416,10447,2024-06-29,486173.4028634787,nano,0.8927044490891579,approved
19415,10447,2024-07-19,421706.7143266326,nano,0.8186331819861042,approved
19418,10447,2024-12-23,228744.4067604005,nano,0.7492376824962189,approved
19414,10447,2024-12-29,400773.38646201073,nano,0.9343158770249633,approved
19419,10448,2024-01-21,609844.7222933518,nano,0.7110059441730803,approved
19420,10449,2024-02-14,247008.03604315256,nano,1.0,approved
19421,10450,2024-05-24,648750.5777820282,reload,1.0,approved
19422,10451,2024-10-24,155114.58107353537,nano,1.0,approved
19425,10452,2024-04-04,659192.873696625,micro,0.6024154984520469,rejected
19423,10452,2024-10-27,632269.2906240786,micro,0.7163400841251315,approved
19424,10452,2024-11-18,440062.0036884047,nano,0.8144882188126361,approved
19426,10453,2024-03-06,1056651.893429217,nano,0.6524736069331454,approved
19428,10453,2024-03-16,970803.6048743797,nano,0.7299518660140052,approved
19427,10453,2024-08-25,690486.1449452265,nano,0.9446705895461895,approved
19429,10453,2024-08-30,513515.8303372242,reload,0.7466477170394721,approved
19431,10454,2024-05-04,835166.9692294861,nano,0.9169525923857124,approved
19432,10454,2024-05-23,549259.4912564724,reload,1.0,approved
19430,10454,2024-11-15,812303.9030509554,micro,0.7358443130844419,approved
19433,10455,2024-12-25,464891.13656308746,nano,0.9724058541804842,approved
19434,10456,2024-04-12,277101.1493438179,micro,1.0,approved
19435,10456,2024-10-25,443283.6665540773,micro,0.8903178393481914,approved
19436,10456,2024-12-12,554039.0507347655,micro,1.0,approved
19437,10457,2024-10-28,675427.5339087715,nano,1.0,approved
19438,10457,2024-11-15,364066.0239665546,micro,0.8727224819291837,approved
19441,10458,2024-02-29,900766.0803713021,micro,1.0,approved
19439,10458,2024-05-16,727298.1805467912,nano,1.0,approved
19440,10458,2024-06-20,452616.37381928356,nano,1.0,approved
19442,10459,2024-01-02,100000.0,nano,1.0,approved
19443,10460,2024-03-11,508972.02087353665,nano,0.9486288214770913,approved
19444,10461,2024-01-25,328924.21600277297,micro,1.0,approved
19447,10462,2024-02-05,573831.318779674,nano,0.8328937221462557,approved
19446,10462,2024-03-18,497381.70765094605,micro,0.9712642618485944,approved
19445,10462,2024-08-11,720279.3923201349,micro,0.8434244280467106,approved
19448,10463,2024-07-21,457058.9902974558,nano,1.0,approved
19449,10464,2024-06-21,100000.0,reload,1.0,approved
19450,10464,2024-06-25,777841.9979366856,nano,1.0,approved
19451,10465,2024-09-15,592485.9796689878,nano,1.0,approved
19452,10466,2024-02-23,246105.3332694212,nano,1.0,approved
19453,10467,2024-10-05,542489.7891924772,micro,0.7024770740445849,approved
19454,10467,2024-10-07,665736.3717338679,nano,1.0,approved
19455,10468,2024-05-22,879664.8094533512,nano,1.0,approved
19456,10469,2024-04-19,709434.6924360386,nano,0.3181319934041768,rejected
19457,10469,2024-10-04,604858.5100171698,nano,1.0,approved
19458,10470,2024-08-18,835100.369761781,micro,0.8238999816093789,approved
19461,10471,2024-04-17,748108.481397521,micro,0.4113654647318911,rejected
19459,10471,2024-06-29,112611.96314636007,nano,0.8990796100212813,approved
19460,10471,2024-07-29,831800.9087252943,micro,0.6158085382677081,rejected
19462,10472,2024-04-25,119748.99246659159,micro,0.824722648302539,approved
19464,10472,2024-08-24,715053.4939345428,nano,1.0,approved
19463,10472,2024-09-07,622286.1018345975,reload,0.6844332751628259,approved
19465,10472,2024-11-12,109350.31250365166,micro,0.851156440820256,approved
19468,10473,2024-01-27,383054.2708554994,nano,0.8601019459876572,approved
19467,10473,2024-08-01,928615.6513961053,nano,0.9828530980002725,approved
19466,10473,2024-09-22,650518.0962189683,micro,1.0,approved
19471,10474,2024-01-07,348654.48232985573,nano,0.8911613030739938,approved
19472,10474,2024-06-10,282684.73748334177,nano,0.7560298955709462,approved
19469,10474,2024-08-22,445591.5073431763,nano,0.8202100893726799,approved
19473,10474,2024-09-16,454132.2559862522,reload,0.8261076201256699,approved
19470,10474,2024-10-10,672771.2693157007,nano,0.9725397567367707,approved
19474,10475,2024-11-05,135792.0144114985,micro,1.0,approved
19477,10476,2024-06-17,342730.85442471446,nano,1.0,approved
